date,avg_cpu_usage,avg_memory_usage,total_cpu_capacity,total_memory_capacity,avg_scheduling_class,avg_priority,sin_time_of_day,cos_time_of_day
2019-05-01 00:00:00,0.5150853735717308,0.6162150702727813,7157.95458984375,4435.58056640625,1.8197458595088514,178.5399343232438,0.0,1.0
2019-05-01 00:05:00,0.5688970885104636,0.617395069126167,7099.9265239228525,4395.8201246769895,1.2076777847702962,164.745122718691,0.05213851738560772,0.9986398625154269
2019-05-01 00:10:00,0.5693619684639725,0.6164973672541588,7156.99560546875,4434.58056640625,1.2179988820570153,159.6925656791504,0.07328149419376448,0.9973112967417592
2019-05-01 00:15:00,0.5769337459561288,0.6327841251503248,7157.47705078125,4434.7470703125,1.0905535499398316,154.62515042117928,0.09614496625801155,0.995367341971418
2019-05-01 00:20:00,0.5581758824671821,0.61451050488967,7157.95849609375,4434.91357421875,1.0207590009730783,163.14498864742137,0.11698221660500323,0.9931340095869138
2019-05-01 00:25:00,0.5606200313399317,0.6175092616108153,7099.9265239228525,4395.8201246769895,1.1705527901493322,153.08357348703174,0.13820403899415679,0.9904037780651392
2019-05-01 00:30:00,0.5284822886650061,0.6226425357185991,7157.43994140625,4434.580078125,1.1424390243902436,163.57626016260159,0.1610380670907109,0.9869481956757851
2019-05-01 00:35:00,0.5393875173010675,0.6185250745532282,7158.2177734375,4435.080322265625,1.062480668110114,158.9777296628518,0.18166885729719676,0.9833597644241556
2019-05-01 00:40:00,0.5256833680084271,0.6110139688239923,7158.736328125,4435.413818359375,1.0837138508371387,166.18417047184167,0.20320348797664797,0.9791365290265318
2019-05-01 00:45:00,0.5152240163072753,0.6304356113072112,7099.9265239228525,4395.8201246769895,1.100859598853868,149.63381088825216,0.22533476749209133,0.9742813980361552
2019-05-01 00:50:00,0.5388225871405,0.6518266819885837,7158.14453125,4435.080322265625,1.0985997666277714,157.37135355892644,0.24644319767693573,0.9691572371492496
2019-05-01 00:55:00,0.5291884593445502,0.6477315021405408,7150.345703125,4427.743408203125,1.156055900621118,160.25595238095235,0.2679009992484988,0.9634464461513447
2019-05-01 01:00:00,0.5234522202304291,0.6449943396443466,7150.08642578125,4427.57666015625,1.1777616980221899,151.33646888567296,0.28692119051783704,0.9579541901530715
2019-05-01 01:05:00,0.5649231457010848,0.6355328635574933,7149.8271484375,4427.409912109375,1.120991253644315,157.10641399416912,0.30885769383857814,0.9511082614280644
2019-05-01 01:10:00,0.5442273076112729,0.6235560786303118,7099.9265239228525,4395.8201246769895,1.0983206106870227,160.8375572519084,0.3292805643646147,0.9442321271444436
2019-05-01 01:15:00,0.5301417829095235,0.6152988035697093,7150.5361328125,4428.076904296875,1.2339085182141878,150.4048205970967,0.35052415716168267,0.9365536905303892
2019-05-01 01:20:00,0.5333599554736815,0.6385731435311357,7151.0546875,4428.410400390625,1.111924925612268,143.8887617303731,0.37085239647667273,0.928691821880385
2019-05-01 01:25:00,0.5492550871528356,0.6562167972180027,7139.01611328125,4421.2421875,1.1032818532818538,154.1814671814672,0.38947077293959365,0.9210388249285887
2019-05-01 01:30:00,0.5091015746828984,0.6197028240129627,7139.4658203125,4421.742431640625,1.1947776993648551,160.7237120677487,0.41124520161406425,0.911524757836784
2019-05-01 01:35:00,0.5319298631785464,0.6171356263807988,7142.3017578125,4424.410400390625,1.1224937343358399,152.15006265664155,0.4297657384294102,0.9029404244313264
2019-05-01 01:40:00,0.5455229261902372,0.6370645865358516,7150.5048828125,4431.080322265625,1.0874553319541094,137.39853300733492,0.45065089427506955,0.892700269681308
2019-05-01 01:45:00,0.5342860717754155,0.6310950854184207,7151.28271484375,4431.58056640625,1.1244598098530685,142.50410544511664,0.4685980916758662,0.8834114717829605
2019-05-01 01:50:00,0.5014772565327129,0.6323024973787513,7152.31982421875,4432.24755859375,1.12440501947209,140.28818693206404,0.4885092189601528,0.872558733261516
2019-05-01 01:55:00,0.49608642661871477,0.6254249763908951,7099.9265239228525,4395.8201246769895,1.0858346498156926,149.26434965771458,0.5065838070200459,0.8621907251096342
2019-05-01 02:00:00,0.5189567310948732,0.6279576411067639,7150.0234375,4430.913818359375,1.1454638910305837,143.62760215882807,0.5261862696896253,0.8503693371648091
2019-05-01 02:05:00,0.543917858362227,0.6367399939137263,7149.76416015625,4430.7470703125,1.1129180027485113,145.689647274393,0.54335769756005,0.8395012879693761
2019-05-01 02:10:00,0.5301830981293172,0.6334280256648019,7147.443359375,4429.079345703125,1.1445161290322583,153.10709677419354,0.5621357628184921,0.8270449710629235
2019-05-01 02:15:00,0.5169081938749335,0.6325625365098094,7147.9619140625,4429.412841796875,1.1013242993532493,146.1432091161072,0.581555964024155,0.8135063986889935
2019-05-01 02:20:00,0.48973476452433384,0.6379645355761915,7150.0361328125,4430.746826171875,1.0902358749314314,148.30416895227646,0.5977337590401675,0.8016946758608985
2019-05-01 02:25:00,0.4878940279511124,0.6380570653823993,7152.23779296875,4432.24755859375,1.2346561498644317,144.06827705200888,0.6151129877475706,0.7884389718324792
2019-05-01 02:30:00,0.4774975974032715,0.6213321509311346,7152.978515625,4432.580810546875,1.1822565091610417,139.38886210221796,0.6327721227076243,0.7743380661727068
